trip_instance_id,trip_id,route_id,service_date,stop_sequence,next_stop_sequence,stop_id,next_stop_id,stop_name,next_stop_name,seg_length,scheduled_seconds,actual_seconds,seg_geojson,segment_label,scheduled_speed_kmh,actual_speed_kmh,speed_delta_kmh,time_delta_seconds
14685462_20251117,14685462,6637,2025-11-17,19,20,414,11636,Southbound Cambie St @ W Hastings St,Southbound Abbott St @ W Pender St,300.2962651800775,116.0,78.0,"{""type"":""LineString"",""coordinates"":[[-123.109772371,49.282198787],[-123.109864,49.281999],[-123.110066,49.28156],[-123.110066,49.281561],[-123.109758,49.281458],[-123.108459,49.281221],[-123.107584,49.281066],[-123.107595208,49.280735597]]}",Southbound Cambie St @ W Hastings St → Southbound Abbott St @ W Pender St,9.319539264209302,13.859827623695885,4.540288359486583,-38.0
